"Id","Predicted"
5895,0.00187647494021803
7122,0.613093495368958
6173,0.0305488612502813
6142,0.00437296973541379
5358,0.394662350416183
6095,0.00617387006059289
6878,0.0182085260748863
6554,0.0731288194656372
6793,0.129049554467201
7286,0.0329247489571571
6076,0.00197961973026395
5134,0.0071580158546567
5419,0.131358399987221
6255,0.183201134204865
5656,0.0451136790215969
6934,0.159419447183609
6028,0.00224096514284611
6490,0.0355571173131466
6415,0.0788144543766975
7087,0.00474687572568655
5420,0.012091064825654
5977,0.0278078094124794
6824,0.767990469932556
5207,0.0127486018463969
7115,0.180677190423012
7250,0.00572650134563446
6010,0.132686465978622
6088,0.0281417649239302
5682,0.0705178156495094
7201,0.102038472890854
6938,0.0222942177206278
6875,0.0109227187931538
5953,0.0999779999256134
5942,0.00218469277024269
5382,0.00533326761797071
6377,0.00243417709134519
5931,0.303841561079025
5992,0.00335801113396883
5790,0.0536528676748276
6753,0.0297508910298347
6562,0.012834238819778
7046,0.89325737953186
5868,0.0519021488726139
5784,0.378950327634811
5878,0.00375435594469309
5110,0.0076905582100153
5210,0.00839804951101542
7230,0.00798436067998409
5005,0.0340607836842537
6871,0.0280577037483454
5363,0.954956591129303
7253,0.0521996952593327
6055,0.00642647640779614
5072,0.0194467753171921
6913,0.0207939390093088
6386,0.176859885454178
5634,0.0317484401166439
5758,0.332866013050079
6819,0.0687954947352409
7088,0.00363198458217084
5039,0.039214126765728
5532,0.0173064675182104
6037,0.00367428571917117
6322,0.0150636835023761
6887,0.127763032913208
6660,0.0192255843430758
5451,0.0105379028245807
6014,0.00808693375438452
5556,0.152314871549606
6346,0.0347132980823517
5850,0.163640931248665
5940,0.00738824903964996
7119,0.11122802644968
5253,0.352365463972092
6851,0.956328570842743
6695,0.0227515585720539
6908,0.669443845748901
7255,0.0140693066641688
5674,0.0326581262052059
6278,0.0833316743373871
5486,0.0225282181054354
5174,0.0278792418539524
6621,0.0171678084880114
6313,0.0585752986371517
6435,0.0471208840608597
6970,0.134660139679909
6310,0.0725292414426804
5932,0.159905061125755
6877,0.0200510770082474
6763,0.838905990123749
7085,0.139616414904594
7049,0.00759579474106431
6959,0.452853620052338
5214,0.0216084253042936
6350,0.0364343337714672
5063,0.860270619392395
5041,0.0119014726951718
5086,0.0171774178743362
6942,0.00641469564288855
5270,0.00254269363358617
6705,0.0741021186113358
7051,0.021948853507638
6758,0.0215675253421068
6249,0.0493704564869404
5808,0.00449219392612576
5377,0.0717920511960983
5446,0.0084248399361968
5856,0.802649021148682
4986,0.0127233909443021
7001,0.00632299343124032
6677,0.0520893968641758
6665,0.0027633048593998
5817,0.824515640735626
6984,0.0276017673313618
6541,0.0026452608872205
5117,0.0263304933905602
6097,0.00578118115663528
5389,0.00769242132082582
7219,0.005173877812922
6338,0.0245782881975174
6922,0.288815945386887
5367,0.289115965366364
5638,0.0395039469003677
5830,0.0058493809774518
5338,0.373309195041656
6007,0.0109853828325868
6612,0.139193058013916
5718,0.00334252067841589
6104,0.0230507738888264
5229,0.0125622926279902
6625,0.477821052074432
5206,0.0107290521264076
5963,0.104472994804382
4990,0.00279523525387049
6641,0.00638822745531797
5369,0.282457917928696
6196,0.0594650357961655
5236,0.0679087862372398
5719,0.0105078648775816
5643,0.04125065356493
7050,0.0376644730567932
6355,0.0846861377358437
6688,0.247221902012825
6239,0.452765434980392
5531,0.00790652446448803
6113,0.0037835247348994
7181,0.313230097293854
6118,0.24223618209362
7264,0.095047190785408
5343,0.0114534161984921
5051,0.0228526219725609
5779,0.281616538763046
6605,0.039664413779974
6655,0.0417718663811684
6534,0.442461460828781
5681,0.0184991843998432
6607,0.00985521543771029
6242,0.0540690310299397
7242,0.00792205426841974
7277,0.0264494586735964
6675,0.00422034459188581
5398,0.0797339454293251
5956,0.00731780659407377
5731,0.522715628147125
6956,0.0131007935851812
6437,0.249412730336189
5447,0.869062542915344
5973,0.0470497310161591
6075,0.892007768154144
5281,0.120857320725918
5103,0.00699266837909818
6468,0.00546086952090263
7209,0.922170400619507
5584,0.00315444404259324
4988,0.462376475334167
6502,0.00399419572204351
5651,0.00314997904933989
4962,0.00442525511607528
5862,0.00440368242561817
7199,0.00638862326741219
6727,0.12803190946579
7279,0.113868191838264
6544,0.0164430476725101
5933,0.00516974413767457
6574,0.0861905142664909
6399,0.00913369562476873
7187,0.00538153201341629
6353,0.0322152189910412
5043,0.0445588603615761
5469,0.300894469022751
5976,0.0486994422972202
6059,0.0279947966337204
5799,0.0364354401826859
6147,0.0691640824079514
6254,0.0236013270914555
7100,0.014463403262198
7147,0.10333713889122
5909,0.0109157403931022
7037,0.00670300610363483
5782,0.0141522670164704
6237,0.940405905246735
6552,0.00469496427103877
7067,0.0310031101107597
5320,0.0231098756194115
5930,0.0243352558463812
6486,0.143818765878677
5245,0.0142272673547268
6643,0.00330349919386208
5260,0.027915658429265
5569,0.803994297981262
7110,0.0572298765182495
7139,0.0107716899365187
6791,0.0198759716004133
5360,0.00805461220443249
5287,0.0366375036537647
6553,0.036125510931015
7072,0.0041962661780417
6044,0.0100560132414103
5332,0.00825114548206329
6866,0.0563960857689381
6633,0.179184049367905
6926,0.00431226147338748
6442,0.0202648174017668
5889,0.0264797955751419
5765,0.219741433858871
5124,0.00556157203391194
5491,0.514646351337433
6730,0.0410993807017803
7151,0.0177038218826056
5140,0.0807580277323723
7171,0.0266705173999071
6568,0.0111202513799071
6861,0.0149217406287789
6855,0.0413890331983566
7129,0.00674409512430429
5384,0.00385087775066495
6859,0.112145103514194
5772,0.0137026757001877
5665,0.00159218301996589
6495,0.0180593337863684
5061,0.020843468606472
6948,0.122597925364971
5773,0.346673756837845
6052,0.241456687450409
6682,0.768144488334656
6083,0.0533412732183933
6962,0.236994370818138
5158,0.0188177209347486
6464,0.024953406304121
5172,0.0415491946041584
5582,0.0122037688270211
6136,0.135322630405426
6235,0.00893322564661503
6508,0.0157789029181004
4968,0.0150759620591998
6632,0.0246442742645741
7195,0.424894660711288
5525,0.067458912730217
6320,0.0127888694405556
6766,0.0118975639343262
6872,0.19492170214653
5906,0.0181085616350174
7172,0.00948333460837603
6571,0.00609666062518954
5616,0.0136376433074474
6312,0.0162568353116512
6470,0.0110628958791494
5147,0.0966438129544258
5501,0.0171952340751886
6436,0.0989047214388847
5699,0.144719526171684
5313,0.0104137575253844
6234,0.00314461882226169
6569,0.0103022214025259
7202,0.416265457868576
5683,0.230736523866653
5034,0.00642492109909654
5435,0.0161471907049417
5815,0.0349572263658047
5589,0.228881657123566
6746,0.546088874340057
6790,0.158294141292572
6857,0.00362714077346027
6450,0.00737636256963015
7221,0.271872192621231
5527,0.0132405096665025
5620,0.0145804136991501
6215,0.00422747246921062
7167,0.0133124841377139
5823,0.0237053837627172
6207,0.00679147569462657
6932,0.0107704140245914
5669,0.0443601831793785
5154,0.0441495925188065
7168,0.00872867181897163
5585,0.566785275936127
7200,0.0679334625601768
6539,0.0312359612435102
5774,0.224471554160118
6357,0.00973985716700554
5042,0.0243954509496689
5015,0.0132918488234282
5354,0.0066259391605854
6054,0.592723906040192
7295,0.0113967750221491
5365,0.281853675842285
6755,0.377994567155838
5991,0.619338512420654
7035,0.0576014183461666
5893,0.0199822932481766
7164,0.0121748093515635
5304,0.0342087335884571
5561,0.0202970877289772
5520,0.0113164158537984
5241,0.408895254135132
7096,0.0063795642927289
6078,0.00601811427623034
5046,0.210205629467964
5334,0.0137142287567258
6969,0.00197489885613322
6821,0.0103922113776207
5760,0.0270425044000149
5614,0.00548629742115736
7091,0.00975588336586952
5698,0.00382572808302939
5169,0.0469412319362164
7294,0.00559999560937285
5318,0.26190385222435
5368,0.00245772069320083
6923,0.00221762480214238
5463,0.0445022433996201
5265,0.0682229548692703
6321,0.0260704550892115
5226,0.214224547147751
6868,0.0417606346309185
4967,0.80612587928772
5293,0.0108785666525364
5865,0.0313012599945068
5841,0.0096117714419961
5526,0.0015540273161605
6852,0.227164477109909
6469,0.00236039259470999
6168,0.039997685700655
7292,0.00790332350879908
5036,0.0818952620029449
5644,0.0318189784884453
6856,0.763430237770081
5428,0.0212227292358875
5027,0.00753908790647984
4989,0.190407529473305
5221,0.229604586958885
6402,0.0173913277685642
5346,0.00448653567582369
6748,0.598954498767853
