"Id","Predicted"
5895,0.0356080308556557
7122,0.675899386405945
6173,0.0501189231872559
6142,0.0306378602981567
5358,0.303940832614899
6095,0.0446770638227463
6878,0.0408848412334919
6554,0.195538535714149
6793,0.243309050798416
7286,0.0675229355692863
6076,0.0190883930772543
5134,0.0266203638166189
5419,0.196101725101471
6255,0.218884214758873
5656,0.211851343512535
6934,0.260199040174484
6028,0.0174799356609583
6490,0.150162160396576
6415,0.221841543912888
7087,0.0418418161571026
5420,0.116035185754299
5977,0.0743722170591354
6824,0.637211501598358
5207,0.0510481558740139
7115,0.1423649340868
7250,0.0132797341793776
6010,0.573504388332367
6088,0.162691757082939
5682,0.248118832707405
7201,0.250200122594833
6938,0.0449048951268196
6875,0.0494776405394077
5953,0.41575887799263
5942,0.0182497873902321
5382,0.0440556257963181
6377,0.0281837154179811
5931,0.434701949357986
5992,0.0194758288562298
5790,0.175530478358269
6753,0.0739523842930794
6562,0.0236702989786863
7046,0.589548349380493
5868,0.0454553812742233
5784,0.407558858394623
5878,0.0448880791664124
5110,0.0284372977912426
5210,0.0285766571760178
7230,0.0401797667145729
5005,0.0470478087663651
6871,0.0624535642564297
5363,0.841406226158142
7253,0.0578366033732891
6055,0.0603351965546608
5072,0.0918547436594963
6913,0.0543048270046711
6386,0.152490541338921
5634,0.102390512824059
5758,0.396192282438278
6819,0.18144728243351
7088,0.0223573744297028
5039,0.122121497988701
5532,0.0201258640736341
6037,0.0206810068339109
6322,0.0702290087938309
6887,0.0751306340098381
6660,0.0603046678006649
5451,0.310865938663483
6014,0.0825069546699524
5556,0.210295483469963
6346,0.135041579604149
5850,0.258371323347092
5940,0.0696435868740082
7119,0.127477541565895
5253,0.550793409347534
6851,0.878906667232513
6695,0.113272301852703
6908,0.636696398258209
7255,0.0619114860892296
5674,0.0776772648096085
6278,0.0904339104890823
5486,0.0576168075203896
5174,0.0577344261109829
6621,0.0592558570206165
6313,0.192218065261841
6435,0.0766224265098572
6970,0.136154040694237
6310,0.139527052640915
5932,0.343526273965836
6877,0.0918614715337753
6763,0.522372841835022
7085,0.314077168703079
7049,0.0531409084796906
6959,0.346565723419189
5214,0.065947562456131
6350,0.0548775345087051
5063,0.882745444774628
5041,0.0316920913755894
5086,0.0343737229704857
6942,0.0498735643923283
5270,0.0149131566286087
6705,0.0797048881649971
7051,0.0996778905391693
6758,0.0909784287214279
6249,0.0691934376955032
5808,0.0435098670423031
5377,0.118997313082218
5446,0.0216397196054459
5856,0.456256210803986
4986,0.0966022536158562
7001,0.0433645620942116
6677,0.0959011018276215
6665,0.0137191973626614
5817,0.762668669223785
6984,0.0925028398633003
6541,0.0164474435150623
5117,0.0689857080578804
6097,0.0329515002667904
5389,0.123305179178715
7219,0.0232430901378393
6338,0.040472075343132
6922,0.141819313168526
5367,0.139444440603256
5638,0.0300677567720413
5830,0.0242382250726223
5338,0.299271374940872
6007,0.0492230169475079
6612,0.209201276302338
5718,0.0186587758362293
6104,0.0466900765895844
5229,0.0744148045778275
6625,0.320019692182541
5206,0.0157519113272429
5963,0.11041784286499
4990,0.0130843864753842
6641,0.0352513305842876
5369,0.309920430183411
6196,0.135477736592293
5236,0.0874790549278259
5719,0.0458044745028019
5643,0.209740489721298
7050,0.0546742379665375
6355,0.0221980456262827
6688,0.297605991363525
6239,0.253098487854004
5531,0.0209347382187843
6113,0.0272817462682724
7181,0.358284324407578
6118,0.117381803691387
7264,0.120083048939705
5343,0.030681986361742
5051,0.0549346320331097
5779,0.154004588723183
6605,0.100898772478104
6655,0.0688334256410599
6534,0.280270785093307
5681,0.047702569514513
6607,0.0360707268118858
6242,0.171568483114243
7242,0.0399768240749836
7277,0.0736241489648819
6675,0.0210897680372
5398,0.164080768823624
5956,0.0478060729801655
5731,0.116573467850685
6956,0.0593733787536621
6437,0.481374204158783
5447,0.88540381193161
5973,0.36730170249939
6075,0.673979341983795
5281,0.209542006254196
5103,0.0639707744121552
6468,0.0931238085031509
7209,0.760130167007446
5584,0.0410066284239292
4988,0.250425487756729
6502,0.0305660385638475
5651,0.0220166519284248
4962,0.0308255907148123
5862,0.0456502065062523
7199,0.02221211604774
6727,0.139900669455528
7279,0.0783778727054596
6544,0.10200148075819
5933,0.0308383367955685
6574,0.0770035609602928
6399,0.0446590036153793
7187,0.108343631029129
6353,0.0923356711864471
5043,0.0413376241922379
5469,0.251963526010513
5976,0.175306007266045
6059,0.157105356454849
5799,0.0968056172132492
6147,0.0658521354198456
6254,0.122196845710278
7100,0.0540567301213741
7147,0.373522937297821
5909,0.041570208966732
7037,0.0824164301156998
5782,0.0927231386303902
6237,0.78646594285965
6552,0.0210155081003904
7067,0.0556084923446178
5320,0.0699023604393005
5930,0.196546301245689
6486,0.135639771819115
5245,0.0259326286613941
6643,0.0195524487644434
5260,0.100543715059757
5569,0.484853357076645
7110,0.0879965871572495
7139,0.0382185243070126
6791,0.0960847362875938
5360,0.0452510118484497
5287,0.197742715477943
6553,0.103004291653633
7072,0.0408310256898403
6044,0.0449808612465858
5332,0.0302180387079716
6866,0.130336284637451
6633,0.0671658366918564
6926,0.0167331118136644
6442,0.0246140826493502
5889,0.057803638279438
5765,0.415926724672318
5124,0.0307689346373081
5491,0.516126155853271
6730,0.143604591488838
7151,0.0539422817528248
5140,0.09701769053936
7171,0.133722305297852
6568,0.0147157274186611
6861,0.0447764359414577
6855,0.241297766566277
7129,0.0414942465722561
5384,0.0307965651154518
6859,0.114348873496056
5772,0.066181018948555
5665,0.0178077667951584
6495,0.0987111628055573
5061,0.0683447271585464
6948,0.125470519065857
5773,0.199169799685478
6052,0.319166868925095
6682,0.773840844631195
6083,0.0828975439071655
6962,0.241616889834404
5158,0.0822574123740196
6464,0.099531501531601
5172,0.0269610434770584
5582,0.0863135680556297
6136,0.228825613856316
6235,0.0344866923987865
6508,0.0692522302269936
4968,0.0672455132007599
6632,0.0523721612989902
7195,0.174810275435448
5525,0.128205418586731
6320,0.0765556544065475
6766,0.0546190217137337
6872,0.156026989221573
5906,0.074441134929657
7172,0.0262853261083364
6571,0.0225500799715519
5616,0.0533838793635368
6312,0.0567122921347618
6470,0.0208139885216951
5147,0.346633195877075
5501,0.1298618465662
6436,0.132245779037476
5699,0.0870764702558517
5313,0.0273110419511795
6234,0.0440273694694042
6569,0.044261459261179
7202,0.48786723613739
5683,0.322135090827942
5034,0.0213725287467241
5435,0.0402757078409195
5815,0.144999906420708
5589,0.472629427909851
6746,0.55738377571106
6790,0.168459698557854
6857,0.0225052665919065
6450,0.021158130839467
7221,0.125031486153603
5527,0.0555042624473572
5620,0.0410072281956673
6215,0.0621901117265224
7167,0.0381424017250538
5823,0.127334952354431
6207,0.0363099575042725
6932,0.035717461258173
5669,0.0892542228102684
5154,0.0594907589256763
7168,0.0234685409814119
5585,0.473250150680542
7200,0.080658033490181
6539,0.0603386536240578
5774,0.24356934428215
6357,0.0519856810569763
5042,0.0544897764921188
5015,0.0556149184703827
5354,0.0552873946726322
6054,0.426678031682968
7295,0.0454548224806786
5365,0.148496523499489
6755,0.115220457315445
5991,0.589331090450287
7035,0.0922813192009926
5893,0.0199647098779678
7164,0.07501420378685
5304,0.066973015666008
5561,0.0972557440400124
5520,0.0286099202930927
5241,0.403647810220718
7096,0.0335148572921753
6078,0.0262931250035763
5046,0.161922872066498
5334,0.0727701634168625
6969,0.0177665632218122
6821,0.0780618935823441
5760,0.057652298361063
5614,0.0266643725335598
7091,0.0359355583786964
5698,0.0307690352201462
5169,0.242576330900192
7294,0.0335617773234844
5318,0.285326063632965
5368,0.0207519643008709
6923,0.0207519643008709
5463,0.0773771703243256
5265,0.0951310992240906
6321,0.147616803646088
5226,0.179229348897934
6868,0.110710941255093
4967,0.736806690692902
5293,0.0807513445615768
5865,0.0515114925801754
5841,0.0250052493065596
5526,0.0193487908691168
6852,0.418416738510132
6469,0.0130227943882346
6168,0.0416092872619629
7292,0.0238067861646414
5036,0.0904359444975853
5644,0.0681876093149185
6856,0.665988028049469
5428,0.152573436498642
5027,0.122294649481773
4989,0.359961777925491
5221,0.12261875718832
6402,0.0229526814073324
5346,0.0263626482337713
6748,0.518732070922852
